Zeitpunkt,Kanton,Ort,Höhe,Expo,Aktivität,Gef. Stufe,erfasst,verschüttet,gestorben
2/2/2022,GR,Klosters,2096,E,3,4,1,0,0
3/2/2022,GR,Scuol,2530,E,2,4,1,1,1
3/2/2022,GR,Vaz/Obervaz,2594,NW,2,4,3,3,0
3/2/2022,GR,Davos,2111,E,2,(4),1,1,1
3/2/2022,BE,Hasliberg,1958,W,2,3,2,0,0
3/2/2022,SZ,Morschach,1881,NE,2,3,1,0,0
3/2/2022,GR,Davos,2331,W,2,4,2,0,0
3/2/2022,BE,Habkern,1853,NW,1,3,1,1,0
3/2/2022,SZ,Morschach,1807,NW,2,3,1,0,0
3/2/2022,GR,Klosters,1880,E,2,(4),1,0,0
3/2/2022,VS,Obergoms,2137,W,3,(4),2,0,0
3/2/2022,BE,Lauterbrunnen,2214,E,2,3,2,1,0
3/2/2022,VS,Ayent,2092,N,2,3,1,0,0
4/2/2022,GR,Vaz/Obervaz,2508,NW,2,3,2,0,0
4/2/2022,GR,Furna,1978,E,1,3,2,0,0
4/2/2022,VS,Zermatt,2617,NE,2,3,2,0,0
4/2/2022,VS,Bourg-Saint-Pierre,2721,W,1,3,1,0,0
4/2/2022,BE,Lauterbrunnen,2021,N,2,3,1,1,0
4/2/2022,VS,Binn,2303,N,1,3,2,0,0
4/2/2022,GR,Celerina/Schlarigna,2407,N,1,3,1,0,0
5/2/2022,BE,Hasliberg,1833,NW,2,3,2,0,0
5/2/2022,GR,Surses,2721,SE,1,3,1,0,0
5/2/2022,GR,Val Müstair,2809,N,1,3,1,1,1
5/2/2022,VS,Goms,2416,N,1,3,1,0,0
5/2/2022,SZ,Morschach,1671,N,2,(3),1,0,0
5/2/2022,VS,Goms,2197,NE,1,3,2,1,1
6/2/2022,OW,Engelberg,2476,NE,2,3,1,0,0
6/2/2022,GR,Klosters,2119,N,2,3,2,0,0
6/2/2022,GR,Rheinwald,2430,NE,1,3,3,0,0
6/2/2022,VS,Goms,2409,NE,1,3,2,0,0
7/2/2022,VD,Ollon/Ormont-Dessus,1961,E,1,3,3,0,0
7/2/2022,OW,Engelberg,2411,NW,2,3,2,0,1
7/2/2022,VD,Gryon,0,,,3,2,0,0
8/2/2022,GR,Surses,2632,SE,1,3,1,0,0
8/2/2022,GR,Val Müstair,2651,S,1,3,2,0,0
8/2/2022,GR,Arosa,2438,E,2,3,1,0,0
8/2/2022,GR,Bergün Filisur,2082,NW,2,3,1,1,1
8/2/2022,BE,Lauterbrunnen,2702,N,1,3,1,0,0
9/2/2022,GR,Medel (Lucmagn),2371,W,1,3,1,0,0
11/2/2022,VS,Anniviers,2711,E,1,3,1,0,0
11/2/2022,VS,St. Niklaus,2357,N,1,3,1,0,0
12/2/2022,OW,Sachseln,2008,NE,1,(3),2,1,2
12/2/2022,UR,Unterschächen,1971,NE,1,(3),1,0,0
12/2/2022,FR,Val-de-Charmey,1860,NW,1,2,1,0,0
12/2/2022,VD,Bex,1920,NW,1,2,1,0,0
12/2/2022,GR,Bergün Filisur,2362,N,1,3,2,2,0
12/2/2022,OW,Engelberg,1862,N,1,(3),1,0,0
12/2/2022,VS,Anniviers,2742,E,1,3,1,1,0
12/2/2022,GR,Val Müstair,2803,NE,1,3,3,3,0
12/2/2022,VS,Zermatt,2525,NW,1,3,1,0,0
13/2/2022,SG,Wildhaus-Alt St. Johann,1673,E,1,(3),1,0,0
16/2/2022,VD,Montreux,1450,N,2,3,1,0,0
17/2/2022,VS,Riddes,2360,N,2,3,1,0,0
18/2/2022,VS,Ried-Brig,2251,NW,1,3,1,0,0
18/2/2022,GR,Pontresina,2800,S,1,2,1,0,0
19/2/2022,BE,Adelboden,2490,NW,1,3,1,1,0
19/2/2022,VS,Anniviers,2754,E,1,2,1,0,0
20/2/2022,VS,Ried-Brig,2392,N,1,2,1,0,0
20/2/2022,VS,Eischoll,2265,NE,1,2,3,0,0
22/2/2022,SG,Wildhaus-Alt St. Johann,1504,N,1,(3),1,0,0
22/2/2022,GR,Luzein,2118,SW,1,3,1,0,0
22/2/2022,VD,Leysin,1857,NE,2,3,2,0,0
23/2/2022,GR,Val Müstair,2573,N,1,3,2,2,0
23/2/2022,UR,Andermatt,2444,SE,,3,1,0,0
23/2/2022,GR,Scuol,3103,S,1,3,2,1,2
24/2/2022,GR,Bever,2670,N,1,3,2,0,0
26/2/2022,BE,Diemtigen,0,,1,2,1,0,0
26/2/2022,VS,Zermatt,3586,NE,1,3,1,0,0
6/3/2022,VS,Vérossaz,1716,E,1,1,1,0,0
12/3/2022,GL,Glarus Süd,1624,NW,1,(2),1,0,0
13/3/2022,UR,Andermatt,2421,NE,1,2,2,0,0
15/3/2022,BE,Innertkirchen,2209,NW,1,1,3,0,0
19/3/2022,GR,Davos,2742,SE,1,1↗︎3,1,0,0
2/4/2022,BE,Hasliberg,1815,SW,2,3,1,0,0
2/4/2022,SZ,Innerthal,1920,NW,1,3,1,0,0
3/4/2022,UR,Andermatt,2826,SW,1,2,1,0,0
3/4/2022,VS,Oberems,2881,E,1,3,2,0,0
3/4/2022,GR,Samedan,2702,NE,1,3,1,0,0
4/4/2022,VD,Bex,2090,N,1,3,1,0,0
10/4/2022,LU,Flühli,2090,E,1,2,1,0,0
10/4/2022,VS,Anniviers,2565,N,2,3,1,0,0
10/4/2022,BE,Lauterbrunnen,2757,NE,1,3,1,0,0
10/4/2022,BE,Lauterbrunnen,2727,W,1,3,1,0,0
10/4/2022,VS,Bourg-Saint-Pierre,2820,N,1,3,2,0,0
12/4/2022,VS,Nendaz,3012,N,2,3,1,0,0
12/4/2022,VS,Fieschertal,3770,S,1,(3),3,0,0
13/4/2022,VS,Evolène,3041,NE,1,2↗︎3,2,1,0
14/4/2022,GR,Val Müstair,2857,NW,1,1↗︎2,2,0,0
15/4/2022,GR,Vals,2363,NE,1,1↗︎2,2,2,2
27/4/2022,BE,Innertkirchen,3127,NE,1,3,2,1,0
28/4/2022,BE,Guttannen,3159,N,1,2,3,0,0
8/5/2022,VS,Bourg-Saint-Pierre,2968,NW,1,2↗︎3,1,0,0
14/5/2022,VS,Finhaut,2811,SE,1,txt,2,0,0
14/5/2022,BE,Innertkirchen,3370,NE,1,txt,1,0,0
24/11/2022,VS,Orsières,2414,NE,1,txt,1,0,0
3/12/2022,GR,Zernez,3047,NE,1,txt,3,0,1
6/12/2022,GR,"Rheinwald, Vals",2999,NW,1,txt,1,0,0
7/12/2022,GR,Mesocco,2484,E,1,3,1,0,0
9/12/2022,OW/BE (?),Engelberg/Innertkirchen (?),2595,N,,2,1,0,0
10/12/2022,VS,Val de Bagnes,2655,SW,2,(3),1,0,0
11/12/2022,GR,Mesocco,2634,E,1,3,2,1,1
11/12/2022,VS,Orsières,2559,E,1,3,2,1,1
12/12/2022,GR,Rheinwald,2448,N,1,3,2,0,0
13/12/2022,UR,Andermatt,2241,N,1,3,1,0,0
13/12/2022,UR,Andermatt,2234,N,1,3,1,0,0
14/12/2022,BE,Blumenstein,1948,E,,2,1,0,0
18/12/2022,VS,Savièse,2592,NE,1,3,1,0,0
18/12/2022,GR,Tujetsch,2683,S,1,(2),1,0,0
28/12/2022,VS,Val de Bagnes,2842,SE,1,3,2,0,0
31/12/2022,UR,Realp,2793,E,1,2,1,0,0
31/12/2022,VS / Italien,Goms,3351,SE,1,3,3,0,0
1/1/2023,VS,Leukerbad,2906,W,1,3,2,0,0
1/1/2023,VS,Mont-Noble,2571,N,1,3,2,0,0
4/1/2023,VS,Goms,3273,S,1,(2),2,1,0
5/1/2023,GR,Scuol,2310,E,1,(2),1,0,0
9/1/2023,GR,Mesocco,2679,E,1,3,1,0,0
10/1/2023,VS,Champéry,2105,E,2,-,1,0,0
10/1/2023,GR,Arosa,2730,SE,2,3,1,0,0
12/1/2023,VS,Evolène,3087,SE,1,3,1,0,0
13/1/2023,GR,Val Münstair,2575,E,1,-,1,0,0
13/1/2023,GR,Surses,2622,E,2,3,1,0,0
13/1/2023,GR,Silvaplana,2956,SE,1,3,1,0,0
15/1/2023,GR,Davos,2854,SW,1,3,1,1,1
21/1/2023,GR,Luzein,2431,SE,1,3,1,0,0
22/1/2023,TI,Airolo,2059,E,1,(3),2,0,0
22/1/2023,VS,Obergoms,1908,SE,1,(3),1,0,0
22/1/2023,GR,Surses,2268,SW,1,2,1,0,0
22/1/2023,VD,Ormont-Dessus,1930,S,1,(3),1,0,0
23/1/2023,GR,Rheinwald,2260,E,1,2,1,0,0
24/1/2023,VS,Fully,2159,S,1,2,2,2,2
25/1/2023,GR,Pontresina,2434,SW,1,2,1,0,0
28/1/2023,GR,Furna,2470,NE,1,2,2,1,0
28/1/2023,GR,Klosters,2491,NE,1,2,1,0,0
3/2/2023,UR,Gurtnellen,2587,W,1,2,1,0,0
3/2/2023,GR,Valsot,2402,E,1,3,1,0,0
4/2/2023,GR,Disentis/Mustér,2225,SE,2,3,2,2,2
4/2/2023,SG,Mels,2124,S,1,3,1,0,0
4/2/2023,GR,Klosters,2046,NE,2,4,1,0,0
4/2/2023,VD,Château-d'Oex,1427,W,1,(2),1,0,0
4/2/2023,GR,Surses,2484,SW,1,3,1,0,0
4/2/2023,VS,Liddes,2985,SW,1,2,1,0,0
4/2/2023,SZ,Oberiberg,1980,NW,,3,3,0,0
4/2/2023,VS,Riddes,1516,NW,,(2),2,0,0
5/2/2023,GR,Tujetsch,2208,NE,1,3,1,0,0
5/2/2023,GR,Avers,2603,W,1,2,1,0,0
5/2/2023,GR,Scuol,2629,SE,1,3,2,0,0
6/2/2023,UR,Sisikon,1852,SW,1,3,1,0,0
6/2/2023,GR,Lantsch/Lenz,2840,SW,2,3,1,0,0
7/2/2023,GR,Davos,2400,E,2,3,1,0,0
7/2/2023,GR,Scuol,2669,SE,1,3,3,0,0
8/2/2023,GR,Davos,2302,NE,2,3,1,0,0
8/2/2023,VS,Liddes,2020,E,1,(2),1,0,0
8/2/2023,GR,Disentis/Mustér,2633,E,1,3,1,0,0
10/2/2023,GR,Val Müstair,2564,SW,1,2,1,0,0
10/2/2023,GR,Avers,2497,SW,1,2,1,0,0
10/2/2023,BE,Lauterbrunnen,2414,N,1,2,1,0,0
11/2/2023,UR,Unterschächen,2137,N,1,2,1,0,0
11/2/2023,OW,Kerns,2118,W,1,2,1,0,0
11/2/2023,GR,Arosa,2556,E,1,3,1,0,0
12/2/2023,GR,Unterschächen,2339,NW,1,2,1,0,0
13/2/2023,BE,Lauenen,2528,SE,1,1↗︎2,1,0,0
17/2/2023,GR,Scuol,2465,N,1,2,1,0,0
27/2/2023,BE,Diemtigen,2372,N,1,2,1,0,0
1/3/2023,UR,Isenthal,2259,NW,1,2,1,0,0
8/3/2023,GR,Surses,2443,W,1,(2),1,0,0
11/3/2023,GR,Avers,2767,NE,1,2,1,1,0
11/3/2023,GR,Pontresina,2837,E,1,2,1,0,0
11/3/2023,VS,Val de Bagnes,2090,N,2,(4),2,2,2
12/3/2023,BE,Lauterbrunnen,2172,N,1,3,3,1,1
12/3/2023,BE,Lauterbrunnen,2244,NE,2,3,3,0,0
12/3/2023,SG,Wildhaus-Alt St. Johann / Grabs,2223,SE,2,3,2,0,0
12/3/2023,GR,Bergün Filisur,2430,NW,1,3,2,0,0
12/3/2023,GR,Churwalden,2102,NE,1,(3),1,0,0
12/3/2023,SG,Wildhaus-Alt St. Johann,1990,NW,1,3,7,0,0
12/3/2023,GR,Luzein,2141,NE,1,(3),1,0,0
12/3/2023,VS,Zermatt,2755,NE,2,4,2,0,0
12/3/2023,VS,Evolène,2748,NE,2,4,1,0,0
12/3/2023,OW,Engelberg,2324,NW,2,3,1,0,0
12/3/2023,BE,Meiringen,2023,NE,1,3,3,2,0
13/3/2023,TI,Airolo,2027,NE,2,3,1,0,0
13/3/2023,VS,Nendaz,2684,N,2,3,2,1,1
13/3/2023,BE,Hasliberg,2090,NE,2,3,1,0,0
14/3/2023,UR,Göschenen,1790,E,1,(3),1,0,0
15/3/2023,VS,Nendaz,2767,N,2,3,1,1,1
15/3/2023,VS,Zermatt,2614,NW,,3,1,1,0
15/3/2023,GR,Churwalden,2301,N,1,3,1,0,0
15/3/2023,UR,Realp,2494,NE,1,3,1,0,0
15/3/2023,VS,Nendaz,2957,NW,,3,2,1,0
16/3/2023,GR,Arosa,2193,NW,1,3,1,1,1
16/3/2023,GR,Klosters,2620,NW,1,3,1,1,0
17/3/2023,GR,Davos,2659,NE,1,3,1,0,0
17/3/2023,BE,Adelboden,2532,NW,1,3,3,1,0
17/3/2023,BE,Reichenbach im Kandertal,2880,W,1,3,1,0,0
17/3/2023,GR,Bergün Filisur,2174,NW,1,3,1,0,0
17/3/2023,UR,Realp,2057,NE,1,3,2,1,0
18/3/2023,GR,Surses,2694,NE,1,3,2,0,0
18/3/2023,GR,Davos,2617,N,1,3,1,0,0
19/3/2023,BE,Innertkirchen,2781,NW,1,3,3,0,0
19/3/2023,GR,Klosters,2448,NW,1,3,1,0,0
20/3/2023,GR,Davos,2584,NW,1,3,1,0,0
21/3/2023,BE,Meiringen / Grindelwald,2308,N,1,2,2,2,2
25/3/2023,BE,Innertkirchen,2768,S,1,(3),2,1,0
25/3/2023,UR,Realp,2573,NW,1,3,1,0,0
28/3/2023,OW / NW,Engelberg / Wolfenschiessen,2792,N,2,3,2,0,0
28/3/2023,UR,Hospental,2592,NW,2,3,1,1,0
1/4/2023,GR,Davos,2613,NE,2,3,1,0,0
2/4/2023,VS,Obergoms,2811,W,1,3,1,0,0
3/4/2023,VS,Val de Bagnes,3322,NE,2,3,2,0,0
3/4/2023,GR,Bergün Filisur,3295,E,1,3,3,0,0
4/4/2023,VS,Val de Bagnes,3180,SW,2,3,2,1,0
4/4/2023,VS,Orsières,3000,N,1,3,1,0,0
5/4/2023,GR,Klosters,2756,W,1,2,2,0,0
6/4/2023,VS,Bourg-Saint-Pierre,2503,N,1,2,1,0,0
6/4/2023,VS,Bourg-Saint-Pierre,3539,SW,1,2,1,0,0
8/4/2023,VS,Saas-Fee,4034,E,1,2,16,4,0
8/4/2023,VS,Orsières,3040,NE,1,2,3,0,0
8/4/2023,TI,Blenio,3047,SE,1,(2),1,0,0
8/4/2023,GR,Bever,3091,NE,1,2,1,0,0
9/4/2023,GR,Klosters,3028,SW,1,(2),3,0,0
9/4/2023,UR,Silenen,3240,SE,1,(2),6,0,0
13/4/2023,BE,Innertkirchen,2470,NE,1,3,5,2,0
14/4/2023,VS,Evolène,2969,S,1,3,1,0,0
14/4/2023,VS,Wiler (Lötschen),2780,S,1,3,1,0,0
15/4/2023,GR,Davos,2660,NE,2,3,1,0,0
15/4/2023,VS,Saillon,2451,NE,1,3,1,0,0
16/4/2023,GR,Vaz/Obervaz,2446,S,2,3,1,0,0
16/4/2023,GR,Vaz/Obervaz,2200,W,2,3,1,0,0
16/4/2023,GR,Vaz/Obervaz,2277,W,2,3,1,0,0
17/4/2023,GR,Davos,2617,NE,2,3,1,0,0
23/4/2023,AR,Hundwil,2049,NW,1,3,2,0,1
29/4/2023,VS,Zermatt,2502,N,1,3,1,0,0
29/4/2023,GR,Samnaun,2251,NE,2,3,2,1,1
6/5/2023,VS,Fieschertal,2783,E,1,3,1,0,0
15/5/2023,VS,Zermatt,4150,S,1,2,2,0,0
17/5/2023,BE,Lauterbrunnen,3956,SE,1,3,1,0,1
19/5/2023,VS,Blatten,3657,S,1,2,3,0,3
28/5/2023,VS,Fieschertal,3548,SE,1,-,1,0,0
2/6/2023,VS,Naters,3477,S,1,-,1,1,1
